politics	Politburo yeZanu-PF Yozeya Nyaya yeKuratidzira	Bato reZanu-PF nemusi weChitatu rakaita musangano waro wePolitburo richizeya nyaya dzezvekuratidzira kuri kuitwa munyika uye nyaya yehupfumi uho hwaenda kumawere. Vane ruzivo nezvemusangano uyu vaudza Studio 7 kuti bato iri riri kuda kusimbaradza mapurisa kuti amise kuratidzira munyika kuri kutungamirwa nevemapato anopikisa. Bato iri range richitarisirwawo kuzeyawo nyaya yekudzingwa kwedzimwe nhengo mubato, gadziriro munyaya dzekurima uye kugadzira sarudzo dzekuNorton ne Chimanimani West kune nhengo dzebato iri dzakadzingwa uye kuBikita West kuna VaMunyaradzi Kereke vari kupika jere mushure mekubata mwana mudiki chibharo. NeChishanu bato iri richaita musangano weCentral komiti kuzeya nyaya idzi zvekare. Vanoona nezvekufambiswa kwemabasa muZanu-PF VaIgnatious Chombo vati mutungamiri webato iri VaRobert Mugabe ndivo vanenge vari sachigaro mumisangano miviri iyi. Nyanzvi munyaya dzezvematongerwo enyika vachishanda nesangano reCrisis in Zimbabwe Coalition VaJoy Mabenge vanoti havaone Zanu-PF ichibuda nemazano anovaka nyika. No media source currently available  	https://www.voashona.com/a/zimbabwe-matongerwo-enyika/3497830.html
health	VaMnangagwa Vanoti Vanoda Kuti Vanhu Vatange Vabaiwe Nhomba Svondo Rino	Mutungamiri wenyika VaEmmerson Mnangagwa vanoti vari kutarisira kuti vanhu vatange kubayiwa vhiki rino nhomba yeCovid-19 yakasvika munyika neMuvhuro mangwanani kubva kuChina. Hurumende inotiwo ine tarisiro yekuti panozopera gore rino vazhinji vanenge vabaiya nhomba senzira yekudzivirira kutapukira kwechirwere ichi. Vachinyora padandemutande ravo reTwitter, VaMnangagwa vakati vari kutarisira kuti vanu vabayiwe nhomba nechimbichimbi kuitira kudzivirira vanhu uye kuti hupfumi hwenyika hutange kusimukira. VaMnangagwa vakatambira zviri pamutemo nhomba iyi kuState House neMuvhuro masikati kubva kumumiriri weChina muZimbabwe VaGuo Shaochun vange vakamirira mutungamiri wenyika yavo VaXi Jinping. Mutevedzeri wegurukota rezvehutano Dr John Mangwiro vatsinhirawo mashoko aVaMnangagwa vachiti pamusoro penhomba vakapihwawo majekiseni acho vachiti vari kutarisira kuti kubaiwe kwenhomba iyi kutangwe chero vhiki rino. Dr John Mangwiro vati tarisiro yehurumende ndeyekuti vanhu mamiriyoni gumi vange vabaiwa panopera gore rino. Izvi zvatsigirwa nevakasanobata chigaro chemunyori mukuru mubazi rezvehutano VaRobert Mudyirandima avo vati kunyangwe hazvo hurumende iri kutarisira kubaya huwandu uhwu kuchiri kuitwa hurukuro nemakambani anogadzira nhomba dzeCovid-19. VaMudyirandima vatiwo panenge pachibaiwa nhomba yeSinopharm yakagadzirwa kuChina iyi, hurumende inenge ichitoita tsvakurudzo yekuti nhomba iyi inoshanda here kumhando dzehutachiona weCovid-19 huri munyika. Vachigamuchira nhomba iyi kuRobert Mugabe International Airport gurukota rezvehutano uyewo vari mutevedzeri wemutungamiriri wenyika, VaConstantino Chiwenga varumbidza pamwe nekutenda nyika yeChina. VaChiwenga vatiwo mucherechedzo wehushamwari hwakasimba pakati penyika mbiri idzi. Vachitambidzawo nhomba iyi kunaVaChiwenga, mumiririri weChina muZimbabwe VaGuo Shaochun vatiwo Zimbabwe ishamwari yeChina nekudaro havana dambudziko nekubatsira nyika ino pakuiwanisa nhomba yeCovid-19. Mumwe mugari wemuHarare, Muzvare Patricia Muchekeza vatiwo kunyangwe hazvo, hurumende yatambira nhomba yekutanga yekupiwa pachena vati shuviro yavo ndeyekuti hurumende itenge mishonga iyi nechimbi chimbi. Izvi zvatsigirwawo nevaimbova gurukota rezvehutano, Dr Henry Madzorera avo vati vanga vakatarisira kuti nhomba yekupiwa iyi ichauya pamwechete nenhomba zviuru mazana matanhatu hurumende yaiti vakatenga. VaMadzorera vatiwo hurumende inofanirwa kungwarira kuti vasazosundwe kutenga nhomba yekuChina zvichienzaniswa nedzimwe nekuda kwekuti vapiwa zviuru mazana maviri pachena. Mutungamiriri weZimbabwe Professional Nurses Union VaRobert Chiduku vatiwo kunyangwe hazvo vakoti vachiziva nezvekubaya nhomba vanoda rumwe ruzivo nezvenhomba yeCovid-19 zvinosanganisira kuti vaziviswe kuti nhomba iyi ichange ichibaiwa pai huye rutivi rwupi nezviratidzo kana isina kuwirirana nemuviri wemunhu vasati vabaya kana kubayiwa. Vamwe vanga vari kunhandare yendege pasvika nhomba iy vanosanganisira gurukota rezvemari VaMthuli Ncube, vakasanobata chigaro chegurukota rekudyidzana nedzimwe nyika nemamwe makurukota ehurumende. Vanamazvikokota munyaya dzezvemishonga kusanganisira veMedicines Control Authority of Zimbabwe vari kutarisirwa kuongorora nhomba iyi kuti ndeyechokwadi here kwemazuva maviri isati yatanga kubayiwa vanhu. Vari kutanga kubayiwa vanosanganisira vanachiremba, vakoti nevamwe vanoshanda muzvipatara, vanoshanda pamiganhu nenhandare dzendege uye vane zvirwere zvinovaisa panjodzi yakakura yekufa nechirwere ichi. Nhomba iyi yakagadzirwa nekambani inonzi Sinopharm inova yehurumende yekuChina inogadzira mishonga. China yakapa mvumo kuti nhomba iyi itange kubayiwa vanhu mukupera kwaZvita gore rapera. Nyika yakatanga kushandisa nhomba iyi iUnited Arab Emirates ichiteverwa neBahrain. Dzimwe nyika dziri kutenga mushonga uyu dzinosanganisira Singapore, Turkey, Brazil ne Chile. No media source currently available   	https://www.voashona.com/a/vamnangagwa-vanoti-vanoda-kuti-vanhu-vatange-vabaiwe-nhomba-svondo-rino-/5779152.html
sports	Vatsigiri vorumbidza Nakamba	Villa vari kurumbidza zvikuru chizvarwa chemuZimbabwe Marvelous Nakamba padandemutande reTwitter zvichitevera kutamba kwaakaita zvinodakadza svondo radarika apo chikwata chake chakaita mangange 2-2 neBurnley kuVilla Park.   Rakange risiri zuva rekufara reAston Villa iyo mwaka uno yarasa zvibodzwa zvisere zvayainge ichifanirwa kuwana muPremier League.   Asi Nakamba ari kurakidza kuti mutambi wepamusoro izvo zvakaona murairidzi wechikwata chake ichi, Deam Smith, achimutenga nemari inosvika 11 miriyoni paunzi.   Mumutambo wavo neBurnley, Nakamba  akatamba zvemhando yepamusoro.   Kubva paakatengwa neAston Villa mwaka uno achibva kuClub Brugge yekuBelgium, Nakamba akwanisa kutamba mitambo mina kuchikwata ichi iyo inoti mitatu yemuEnglish Premier League kozoti mumwechete mumakwishu eCarabao Leagu Cup uyo wakave mutambo wake wekutanga.   Chikwata chake parizvino muEPL chatamba mitambo minomwe asi Nakamba haana kukwanisa kutamba yose sezvo akambenge akakuvara apo aitambira chikwata chenyika chemaWarriors mumutambo weAfrica Cup of Nations uyo wakaitirwa kuEgypt nguva yadarika.   Asi kubva apora, Nakamba ari kurakidza kuti arovera hoko muchikwata chaSmith zvichitevera kutamba kwaaita mitambo mitatu yadarika.   Izvi zvamuona zvakare achigarisa pabhenji vamwe vatambi vakaita saDouglas Luiz chizvarwa chekuBrazil uyo aimbotambira Manchester City naHenri Lansbury chizvarwa chemuEngland uyo akambotambira Arsenal.   Ane bhora kunyangwe asina, Nakamba anorakidza kuti mutambi wepamusoro.   Mashoko anotevera ndiwo mamwe ezvakataurwa nevatsigiri veAston Villa padandemutande reTwitter.       Si R   @Sprawlsy   Zviri pachena handina kufara nezvabuda mumutambo uyu, asi regai nditi ndinofarira zvandiri kuona pana Nakamba????#avfc       Gav ??   @gavlarAVFC   Chandakatora kubva pamutambo wedu, Marvellous Nakamba ari kukurumidza kuita mumwe wevatambi vandinofarira #avfc       Tom King   @thomasavfc12   Nakamba ange asiri kubatika nhasi – HITC Sport	https://www.kwayedza.co.zw/vatsigiri-vorumbidza-nakamba/
business	Mapurisa Anonetsana Zvakare neVanotengesera muMigwagwa muGuta reHarare	Sechave chigariro musoro wetsuro kushaya nyanga, vanotengesera mumigwagwa yemuguta reHarare nemapurisa eZimbabwe Republic Police vaswera zvakare vachitandanisana, izvo zvinonzi zvaita kuti mapurisa aridze pfuti pamwe nekushandisa hutsi hunokachidza mukuedza kudzikamisa zvinhu. Mumwe wevanorarama nekutengesera mumigwagwa aona zvichiitika, uyo ati anoda kunzi VaTodzidambura Mhandu, vanoti vashamisika panguva dzemasikati kuona mapurisa achienda pavanoshandira panosangana migwagwa Kwame Nkrumah Avenue naAngwa Street, pedyo nechitoro chinotengesa mishonga cheQV Pharmacy. VaMhandu vanoti mapurisa aya, ayo anga achitungamirwa nemukuru wemapurisa muHarare, azoedza kusunga mumwe mukomana anotengesa mbatya vasina kana kumbotanga vamuudza mhosva yaapara, izvo zvazoita kuti mukomana uyu arambe kusungwa. Vanoti izvi ndizvo zvazoita kuti paite mhirizhonga yaunganidza vanhu, zvazoitawo kuti mapurisa aridze pfuti pamwe nekukanda utsi hunokachidza. Vanotiwo mapurisa aya aenda nembatya dzanga dzichitengeswa nemukomana uyu, dzinosanganisira midhebhe neshangu. No media source currently available Asi mutauriri wemapurisa, Assistant Commissioner Paul Nyathi, vanoti manyepo kuti mapurisa aridzira vanhu pfuti, vachiti mapurisa anga achitokanganiswa kuita basa ravo mushure mekunge aedza kuferefeta nyaya yekupambwa kwemumwe murume anogadzira pamwe nekutengesa nharembozha nevanhu vana. Assistant Commissioner Nyathi vanoti mushure mekunge vanotengesera mumigwagwa ava vaungana, mumwe wevanhu ava abva apwanya fafitera rechitoro cheQV uye kuita ruzha nekutuka mapurisa izvo zvazoita kuti mumwe mupurisa azoburidza pfuti yake yebasa achiedza kuvatyisidzira achimirirawo kusvika kwemamwe mapurisa, ayo azodira utsi hunokachidza. Mutauriri wemapurisa uyu ati mapurisa anga achiri kuferefeta nezvenyaya iyi, sezvo vanhu vapamba murume wemafoni uyu vamumanikidza kuti avabhadhare mari, iyo vanoti yatobva kumba nemudzimai wake. Assistant Commissioner Nyathi vakurudzirawo veruzhinji kuti vasiyane netsika yekuvhiringidza mapurisa paanenge achiita basa rawo. No media source currently available 	https://www.voashona.com/a/zimbabwe-zrp-vendors-clash-harare-nyathi-mhandu/4924768.html
health	Chizvarwa chekuChina Hachina Kufa neCoronavirus:Wilkins Hospital	Mukuru anoona nezvehutano mukanzuru yeHarare Dr Prosper Chonzi varamba mashoko ekuti munyika mune chizvarwa chekuChina chakafa nechirwere checoronavirus. Dr Chonzi vati ongororo yavakaita yakaratidza kuti chainge chisina chirwere ichi. Chizvarwa chekuChina chechidzimai ichi chakatanga kurwara chiri kwaMutare chichibva chaenda kuna chiremba wacho wekuChina uyo akati chiende kuWest End Clinic. Asi vanachiremba pachipatara apa vakabva varamba kumuona vachibva vati aendeswe kuWilkins Hospital uko akafa ari munzira. Dr Chonzi vanoti kune chimwe chizvarwa chekuItaly chakaendeswa kuchipatara ichi chichiti chairwara asi chakazonzi hachinawo chirwere ichi. Vanhu vanodarika zviuru zvitatu vafa nechirwere checoronavirus pasi rose uye muAfrica chiri kuSouth Africa, Nigeria, Algeria neEgypt. Vabatwa nechirwere ichi pasi rose vanodarika chiuru zana. No media source currently available   	https://www.voashona.com/a/chizvarwa-chekuchina-hachina-kufa-necoronavirus-wilkins-hospital/5320282.html
health	Chirwere cheCovid-19 Chovhiringa Pfungwa dzeVashandi Vakawanda	Vamwe vana mukoti nanachiremba vakawanda vanonzi vave kubatwa nedambudziko rekusagadzikana kwepfungwa nekuda kwemashandiro avari kuita munguva ino yekurwisa dambudziko rechirwere cheCovid-19. Izvi zvakabuda pamusangano wakaitwa nezuro wakapindwa nevagari vemudunhu reMashonaland West. Vachitaira pamusangano uyu, m ukuru anoona nezvehutano hwepfungwa mudunhu reMashonaland West kana kuti Provincial Mental Health Officer, Dr Tichaona Mahachi, vakati vana mukoti navana chiremba vanosvika mazana matanhatu nemakumi masere nevatatu kana kuti 683 vakarwara nekusagadzikana kwepfungwa uye vamwe vanomwe vakafa nechirwere cheCovid-19 mudunhu kubva patanga chirwere ichi gore rapera. Dr Mahachi vakatiwo hurumende iri pakati pekuita dzidziso yakanangana\nnevashandi vebazi rezvehutano kuvagadzirira kuti vasavhiringwe hutano\nhwepfungwa pavanenge vachiita basa ravo nerutsigiro kubva kubazi\nreUnicef.\n\nMutauriri webazi rezvehutano, VaDonald Mujiri, vanoti dambudziko\nrekusagadzikana kwepfungwa riri kuitikawo mune mwamwe matunhu. Vati hurumende iri kuita dzidziso kunana mukoti navana chiremba mumatunhu aya. Studio7 haina kukwanisa kunzwa huwandu hwevana chiremba nevakoti vari kusangana nedambudziko iri munyika yose. Asi mukuru mubazi rezvehutano mudunhu reMashonaland Central, Dr\nCremance Tshuma, vati dambudziko iri harisi mudunhu mavo.\n\nZvichakadaro, bazi rezvehutano rakazivisa nezuro kuti vanhu vanomwe\nvakafa nechirwere cheCovid-19 munyika izvo zvakasvitsa huwandu\nhwevanhu vafa nechirwere ichi munyika yose pazviuru zvina nemazana\nmashanu ane makumi mashanu, 4,550. Vamwe vanhu mazana mana ane gumi nevasere vakabatwa nechirwere ichi nezuro wakare izvo zvasvitsa vanhu vabatwa nechirwere cheCovid-19\nkubva zvachatanga pavanhu zviuru zana nemakumi maviri nazvitanhatu\nnemazana masere ane gumi nevanomwe, 126 817.\n\nKusvika pakupera kwezuva nezuro, vanhu vabayiwa nhomba yekutanga\nyekudzivirira chirwere cheCovid-19 vakanga vave mamiriyoni maviri ane\nzviuru mazana masere nemakumi manomwe nezvitatu zvine mazana masere nemakumi mapfumbamwe nevatatu, 2 873 893. Vabayiwa nhomba dzose dziri mbiri sezvinokurudzirwa vave miriyoni\nimwechete ine zviuru mazana mapfumbamwe nemakumi maviri nezvitanhatu nemazana maviri ane makumi mana nevanomwe, 1 926 247. Hurumende inoti ine hurongwa hwekubaya nhomba yeCovid-19 vanhu\nmamiriyoni gumi, kana kuti zvikamu makumi matanhatu kubva muzana\nkuitira kuti chirwere ichi chisarambe chichipararira munyika. No media source currently available 	https://www.voashona.com/a/many-health-workers-face-mental-health-challenges-due-to-covid-19/6229848.html
business	Zimbabwe Yokurudzirwa Kushanda neIMF Apo Makambani Otadza Kubhadara Mitero kuZIMRA	Nyaya yekugadzirisa hupfumi hwenyika inenge yoramba ichinetsa zvichitevera mashoko eZimbabwe Revenue Authority, ZIMRA, ekuti iri kutadza kuunganidza mari yemitero yavange vachitarisira kubva kuvanhu nemakambani. Asi imwe nyanzvi munyaya dzezvehupfumi, uye vari muridzi wekambani yeManagement Solutions, VaLuxon Zembe, avo vaimbova mutungamiri weZimbabwe National Chamber of Commerce, vanoti vanhu vose vanofanira kutsigira zviri kuitwa negurukota rezvemari, VaPatrick Chinamasa, zvekuyedza kugadzirisa hupfumi vachishanda neIMF. Zimbabwe pari zvino haisi kupihwa zvikwereti nenyika uye mabhanga ekunze nepamusana pekutadza kubhadhara mitero. Mamwe makurukota ehurumende kusanganisira rezvekuendeswa kwehupfumi kuvatema, VaPatrick Zhuwawo, pamwe rezvevakarwa hondo, VaChris Mutsvangwa, vange vachishora VaChinamasa zvikuru vachiti vari kurasika nekuda kuumba hukama neIMF neWorld Bank. Mari dzemitero inobatwa nehurumende dzinoshandiswa kubhadhara vashandi vehurumende, kugadzira migwagwa, zvikoro, magwenya emagetsi, madhamu nezvimwe zvivakwa. Mukati memwedzi mitanhatu yekutanga kwegore rino, ZIMRA yakawana mari inosvika US$1,66 billion asi iyo yaitarisira mari inosvika US$1,76 billion. Sachigaro webhodhi reZIMRA, Amai Willia Bonyongwe, mumashoko avo mugwaro rezvemamiriro emari yemitero, vanobvuma kuti kusamira zvakanaka kwehupfumi kwapa kuti makambani akawanda atadze kubhadhara mitero. Vanotiwo vakayedza kupa makambani nguva yakareba yekubhadhara zvikwereti vachiyambira kuomesera vari kuramba kubhadhara mari dzemitero vachiviga mari kuti ZIMRA isaone zviri kuitika, asi zvakakona n’anga murapwa achida . Makambani ane zvikwereti kuZIMRA zvemari inosvika bhiriyoni imwe chete yemadhora. Hatina kukwanisa kubata mukuru weZIMRA, VaGershom Pasi, sezvo nhare yavo yange isiri kudairwa. No media source currently available 	https://www.voashona.com/a/zimbabwe-politics-chinamasa-zembe-zimra-zhuwawo-kasukuwere-mutsvangwa/3034669.html
health	Mishonga yeNhomba yeCovid-19 Yosvika neMuvhuro Ichibva kuChina	Zimbabwe ichatanga kugamushira mishonga yenhomba yekudzivirira denda reCovid-19 kubva kuChina nemusi weMuvhuro unouya uye vamwe vashandi vezvehutano vanoti mushonga uyu unofanira kutanga waongororwa usati hwapihwa kwavari pamwe neveruzhinji. Vachitaura mushure memusangano wedare remakurukota wekutanga gore rino, gurukota rinoona nezvekuburitswa kwemashoko, Seneta Monica Mutsvangwa, vakati mishonga yava kapihwa pachena neChina pamwe nemimwe yakatengwa nehurumende ichatanga kusvika munyika svondo rinouya nemusi weMuvhuro. Vakatiwo mumwe mushonga unotarisirwa kusvika munyika musi wa1 Kurume uye hurumende ine chinangwa chekubaya vanhu mamiriyoni gumi kuvadzirira kuCovid-19 ichitanga nemachiremba, vakoti nevamwe vanoshanda muzvipatara. Nyanzvi nevashandi vehutano vanoti hurumende iri kutora matanho akanaka pakuunza mishonga iyi asi panofanira kuitwa ongororo yekuti inoshanda zvakanaka here muZimbabwe. Mutungamiri wesangano rinomirira vakoti, reZimbabwe Nurses Association, VaEnock Dongo, vanoti kunyange hazvo vari kufara kuti hurumende iri kuvatungamidza pamberi pakutanga kubaiyiwa nhomba yeCovid-19, panofanira kutangwa paitwa ongororo yekuti mushonga uyu unoshanda muZimbabwe here vasati vabaiwa veruzhinji. Vaimbove gurukota rezvehutano muhurumende yemubatanidzwa, zvakare vari munyori anoona nezvehutano muMDC Alliance, Dr Henry Madzorera, vanotsigirana naVaDongo vachiti zvakosha kuti hurumende iite ongororo yekuti mushonga uyu unoshanda zvakadii muZimbabwe. Mutungamiri werimwe remasangano anomirira vanachiremba, reMedical and Dental Private Practitioners Association, Dr Johannes Marisa, vaudza Studio 7 kuti kuongorora mushonga uyu usati watanga kushandiswa kunodzivirira. Asi Amai Mutsvangwa vanoti hurumende ichatevedza hunyanzvi hwesainzi panyaya dzemishonga yekudzivirira Covid-19. VaDongo vanoti kunyange hazvo vasati vave neruzivo hwekuti hurongwa hwekubaya vanhu nhomba yeCovid-19 huchafamba sei kana kutanga rini, havawoni sekuti zvinganetse kubaya vanhu sezvo vagara vachibaya vanhu nhomba dzezvimwe zvirwere. Kunze kwemishonga iri kubva kuChina, Amai Mutsvangwa, vakazivisawo kuti hurumende ine hurongwa kwekutenga mishonga yeCovid-19 kubva kuIndia neRusssia. Amai Mutsvangwa vanoti Zimbabwe ichatumira ndege kuChina kunotora mishonga yenhomba yeCovid-19 kuitira kuti ipinde munyika musi waKukadzi 15, 2021. Nyanzvi munyaya dzehutano dzinoti nhomba dziri kubva kuChina hadzisati dzaitwa ongororo muZimbabwe yekuona kuti inoshanda zvakadii sezvinodiwa nemitemo yenyika mishonga iyi isati yapihwa veruzhinji munyika. Ongororo idzi dzinotora mwedzi yakati kuti dzichiitwa pachikwata chevanhu mishonga iyi isati yapihwa veruzhinji. Asi munyori mubazi rezvekuburitswa kwemashoko, VaNick Mangwana, vanoti zvinhu zvose zviri mugwara. No media source currently available 	https://www.voashona.com/a/chinese-covid-19-vaccines-arrive-in-zimbabwe-february-15-2012/5773261.html
sports	Loga marara: Grobbelaar	  SHASHA yakambonetsa munhabvu ichitambira maWarriors nezvikwata zvinosanganisira Highlanders neLiverpool — Bruce “Jungleman” Grobbelaar — inoti Zdravko “Loga” Logarusic, uyo ari kutungamirira chikwata chenyika, murairidzi nhando pane vose vakamborairidza maWarriors.   Achitaura pachirongwa chaAlois Bunjira cheZim Soccernet, icho anoita hurukuro neshasha dzaakambotamba nadzo nhabvu, Jungleman anoti anoda chaizvo kudzoka kuzoshanda nemaWarriors sezvo pari zvino ari kutambisirwa nguva yawo naLoga.   Kusvika pari zvino, Loga arairidza maWarriors mumitambo 14 apo akangokwanisa kuhwina mumwechete, ndokuita mangange mimwe mishanu uye ndokukundwa misere. Nemusi weChipiri chino, maWarriors akakundwa 2-1 neEthiopia mumutambo wekurwira kuenda ku2022 World Cup.   Jungleman anoti matambiro ari kuita maWarriors anoratidza kuti Loga hapana zvaanoziva. “Ndinoda chaizvo kudzoka kuzoshanda nemaWarriors izvozvi, asi pane mumwe munhu aripo ari kuita basa iri. Asi mumaziso angu, muchinda uyu hapana zviri kuzivikanwa, arairidza mitambo inopfuura 12 akahwina mumwechete akaita mangange mishanu uye mimwe yese kurohwa chete, zvoratidza kuti ndiye murairidzi nhando pane vose vakambotungamira chikwata chenyika yedu.   “Nhoroondo yemitambo yaarairidza inotaura zvakawanda,” anodaro Jungleman.   Anoti chikwata chemaWarriors chiripo pari zvino chizere netarenda rinonwisa mvura zvekuti vanogona kusvika padanho rechikwata chakamboita mukurumbira che“The Dream Team” icho chaakatambirawo nevamwe vatambi vanosanganisira Peter Ndlovu apo vairairidzwa naReinhard Fabisch.   “Chikwata chatinacho iye zvino chine tarenda rinodadisa rinonwisa mvura uye vanogona kusvika padanho ratakasvika isu seDream Team. Vanofanirwa kungobikwa chete vorakidzwa gwara chairo rekufamba naro.   “Tine vatambi vakawanda vari kutambira kunyika dzeEurope, saka murairidzi wedu anofanirwa kuvabata vose ovakurudzira kuti vauye kuzotambira maWarriors uye ovazivisa zvakanakira kutambira nyika yavo.   “Ini ndikapihwa basa iri nhasi, chekutanga kubata vatambi vose ndovakurudzira kuti huyai kumusha mutambire nyika yenyu,” anodaro Jungleman.   Jungleman anoti matambiro ari kuita maWarriors anoratidza kuti Loga hapana zvaanoziva.	https://www.kwayedza.co.zw/loga-marara-grobbelaar/
sports	Handiende: Chiyangwa. . . ‘Ini ndini ndine yese’	  MUTUNGAMIRI wesangano rinoona nezvenhabvu munyika muno reZimbabwe Football Association (Zifa) – Phillip Chiyangwa – anoti kunyangwe zviite sei ndiye ari kutonga uye haasi kuzobva pachigaro chinopisa ichi.   Captain Fiasco kana kuti Phidza, semazita emadunhurirwa aChiyangwa, ndiye ega achamira pasarudzo dzichaitwa dzekusarudza mutungamiri mutsva weZifa musi waZvita 1 sezvo vamwe vaida kukwikwidza kupinda pachigaro ichi vakakundikana nekuda kwekuti vaive vasina magwaro akakwana anotarisirwa kuti vange vachikwikwidza.   “Kunyangwe ndikarwara zvekundisunda mubhara chaimo, ndini ndiri kutonga uye ndicharamba ndichitonga.   “Vanoda kundirwisa, asi hapana zvavanoita kana kwavanosvika. Isu ndisu tine yese, musi wa1 kungonzi panyanga ka, tatopinda panyanga,” anodaro Chiyangwa.   Anoenderera mberi achiti kunyangwe vanhu vakataura zvakawanda-wanda, hapana zvazvinoshandura nekuti mutungamiri wesangano rinoona nezvenhabvau pasi rose reFederation International de Football Association (Fifa) – Gianni Infantino – anoteerera zvinenge zvataurwa naiye (Chiyangwa) chete kana dziri nyaya dzine chekuita nezvenhabvu yemuno.   “Vanhu kunyangwe vakataura zvavanotaura, hapana zvazvinoshandura, Gianni Infantino anongoteerera zvandinenge ndataura ini chete kwete vamwe vese.   “Munenge muchipedza nguva yenyu kana muchinyora matsamba enyu muchitaura kudii kudii, zvavamunenge muchiita. Ini ndini waanoterera chete nekuti ndini ndiri panyanga,” anodaro.   Chiyangwa anoti kuti nhabvu yemuno inyatsosimba, Hurumende inofanirwa kupindira yotsigira mutambo uyu nemari sezvinoitwa kune dzimwe nyika kuti basa ravo rinyatsofamba zvakanaka uye nekuita zvirongwa zvakasiyana.   Anoti kusapindira kweHurumende kunovadzosera kumashure zvikuru izvo zvinozovaona dzimwe dzenguva vachisvika pakuburitsa mari dzavo dzemuhomwe kuti vakwanise kufambisa basa reZifa rinosanganisira kubhadhara vatambi kana kuvatumira kunze kwenyika kumitambo yakasiyana.   “Zvatinoona kune dzimwe nyika, Hurumende inofanirwa kupindira yodira mari mumutambo uyu kuti zvitibatsire kufambisa basa redu. Dzimwe dzenguva tinosvika pakuburitsa mari dzedu dzemuhomwe kuti tiwane kubatanidza zviendeke titumire vakomana kumitambo yavo izvo zvinove zvisingafanirwe kuitika.   “Tikawana rutsigiro rwemari kubva kuHurumende, zvinhu zvedu zvoshanduka zvotifambira zvakanaka,” anodaro Chiyangwa.	https://www.kwayedza.co.zw/handiende-chiyangwa-ini-ndini-ndine-yese/
